date,Qgage,Qmodel,diff,month,lambda,water_year
1981-11-02,298.9999999999412,380.413563414824,81.41356341488279,11,0.24081541230972395,1982
1981-11-03,272.0000000000312,353.0966686336996,81.0966686336684,11,0.26093980196811933,1982
1981-11-04,252.00000000005684,327.7413567514198,75.74135675136296,11,0.26279566331660037,1982
1981-11-05,233.00000000007327,304.5388608095794,71.5388608095061,11,0.2677602471473158,1982
1981-11-06,226.99999999997016,288.1199739400509,61.11997394008077,11,0.23842695209163922,1982
1981-11-07,213.99999999993148,286.4743829324865,72.47438293255502,11,0.29167310328739193,1982
1981-11-08,200.0000000000602,295.3965677894975,95.39656778943731,11,0.3900013846239525,1982
1981-11-09,193.9999999999571,294.31533017317724,100.31533017322012,11,0.4167935851124889,1982
1981-11-10,187.00000000002143,272.12377125707974,85.12377125705831,11,0.37514838732768374,1982
1981-11-11,174.99999999997354,245.16686887381303,70.16686887383952,11,0.3371531022238999,1982
1981-11-12,161.99999999993483,224.29090831346392,62.29090831352909,11,0.3253475718724223,1982
1981-11-13,155.99999999999,208.01445625508748,52.014456255097485,11,0.2877515712631289,1982
1981-11-14,152.00000000002674,193.3879561904421,41.3879561904154,11,0.24081778614077612,1982
1981-11-15,149.0000000000543,183.0774092136921,34.07740921363782,11,0.2059627586235409,1982
1981-11-16,151.00000000003595,189.05439769682465,38.0543976967887,11,0.22475495533439852,1982
1981-11-17,175.99999999996436,225.8177711914374,49.81777119147304,11,0.24924435681999024,1982
1981-11-18,303.0000000000627,302.8001576393293,-0.1998423607333848,11,-0.0006597633409709583,1982
1981-11-19,341.00000000002984,388.79932950620287,47.799329506173024,11,0.13118087078010948,1982
1981-11-20,384.9999999999418,440.15025644883127,55.15025644888948,11,0.13387282625873817,1982
1981-11-21,426.0000000000396,440.3284231428202,14.328423142780707,11,0.033081518446469955,1982
1981-11-22,414.9999999999825,437.4561937169392,22.456193716956648,11,0.05269805190680927,1982
1981-11-23,408.0000000000469,436.9354981224456,28.93549812239877,11,0.06851840824666491,1982
1981-11-24,396.9999999999897,406.9927750964254,9.992775096435707,11,0.024859152992034422,1982
1981-11-25,372.0000000000613,363.4523341232042,-8.547665876857138,11,-0.023245696233135427,1982
1981-11-26,347.99999999996544,329.53379924429714,-18.466200755668297,11,-0.054523553719834784,1982
1981-11-27,333.9999999999359,312.2088483177391,-21.791151682196755,11,-0.06746864347188153,1982
1981-11-28,308.0000000000167,306.92503219317723,-1.0749678068394817,11,-0.0034962600173367017,1982
1981-11-29,278.9999999999668,303.5556456192156,24.555645619248764,11,0.08435315822897614,1982
1981-11-30,270.0000000000496,283.5430023764047,13.543002376355048,11,0.048941836533802296,1982
1981-12-01,269.00000000005883,257.5206368221092,-11.479363177949663,12,-0.04361151971106314,1982
1981-12-02,397.9999999999805,236.01050824298653,-161.98949175699397,12,-0.5225756747967191,1982
1981-12-03,424.0000000000579,238.27878740632903,-185.7212125937289,12,-0.5762920914289538,1982
1981-12-04,430.00000000000273,277.48528755263624,-152.5147124473665,12,-0.4380172947349579,1982
1981-12-05,428.0000000000212,340.96960751717336,-87.03039248284784,12,-0.2273298497860433,1982
1981-12-06,391.0000000000449,368.97489211113935,-22.02510788890549,12,-0.057978961319230346,1982
1981-12-07,349.9999999999471,353.3341962889999,3.3341962890528407,12,0.009481186279070773,1982
1981-12-08,418.99999999994566,314.4297278119469,-104.57027218799874,12,-0.2871103097276687,1982
1981-12-09,400.9999999999529,281.0182789177447,-119.98172108220824,12,-0.35554171055899425,1982
1981-12-10,356.0000000000502,257.59578531791624,-98.40421468213395,12,-0.32353909809931397,1982
1981-12-11,364.9999999999674,239.1552996044992,-125.84470039546828,12,-0.4227842235322827,1982
1981-12-12,355.0000000000594,221.80097966544685,-133.19902033461256,12,-0.4703372976824756,1982
1981-12-13,337.00000000006656,205.77734165551587,-131.2226583445507,12,-0.49328821186954197,1982
1981-12-14,317.9999999999248,191.00079704474044,-126.99920295518436,12,-0.5097737817329052,1982
1981-12-15,326.00000000000944,177.2853326718454,-148.71466732816404,12,-0.6091368977556838,1982
1981-12-16,464.9999999999976,164.5547540474642,-300.44524595253336,12,-1.038794039412281,1982
1981-12-17,441.0000000000599,152.73833808769297,-288.26166191236695,12,-1.0603186267078937,1982
1981-12-18,485.99999999996265,141.7704402211399,-344.2295597788228,12,-1.231999492597311,1982
1981-12-19,474.000000000073,131.59012970899465,-342.40987029107833,12,-1.281515307828107,1982
1981-12-20,410.0000000000284,122.14085115218536,-287.859148847843,12,-1.2109822632672815,1982
1981-12-21,399.9999999999621,113.37011030516958,-286.6298896947925,12,-1.2608067681127284,1982
1981-12-22,399.9999999999621,105.2291824509392,-294.7708175490229,12,-1.3353238855487104,1982
1981-12-23,403.9999999999253,107.39793116409574,-296.6020688358296,12,-1.3248739589758693,1982
1981-12-24,415.9999999999732,133.12921558645556,-282.87078441351764,12,-1.1393650579217476,1982
1981-12-25,405.0000000000744,173.18848595518597,-231.81151404488844,12,-0.8495065515069571,1982
1981-12-26,392.0000000000357,189.31808432687723,-202.68191567315847,12,-0.7278332535081312,1982
1981-12-27,368.9999999999307,170.44137482567174,-198.55862517425896,12,-0.7724052491088929,1982
1981-12-28,356.0000000000502,146.1370783797258,-209.8629216203244,12,-0.8903856566163679,1982
1981-12-29,332.9999999999451,131.42214579965827,-201.5778542002868,12,-0.9297278608424674,1982
1981-12-30,290.000000000024,121.98492990101256,-168.01507009901144,12,-0.865983411278773,1982
1981-12-31,285.0000000000699,113.22538551180496,-171.77461448826494,12,-0.9231087860030487,1982
1982-01-01,325.0000000000187,105.09485011550136,-219.90514988451736,1,-1.12896190549993,1982
1982-01-02,390.00000000005406,97.54815557371757,-292.4518444263365,1,-1.3858005797299477,1982
1982-01-03,406.0000000000652,90.54337720046526,-315.4566227995999,1,-1.500524117643993,1982
1982-01-04,589.999999999956,84.04160085497868,-505.9583991449773,1,-1.9488106123777724,1982
1982-01-05,871.0000000000628,125.73815814104732,-745.2618418590155,1,-1.9354403421594917,1982
1982-01-06,844.9999999999852,232.2636374673561,-612.7363625326292,1,-1.2914635324749064,1982
1982-01-07,946.0000000000064,341.49118383656287,-604.5088161634434,1,-1.0189207063726307,1982
1982-01-08,840.0000000000313,329.0079828954588,-510.9920171045725,1,-0.9373198772464582,1982
1982-01-09,700.0000000000524,267.2028585108422,-432.7971414892102,1,-0.9630721954185933,1982
1982-01-10,550.0000000000073,227.6633577838992,-322.3366422161081,1,-0.8820502413215647,1982
1982-01-11,460.0000000000434,211.31521305878945,-248.684786941254,1,-0.7778755700142524,1982
1982-01-12,399.9999999999621,196.14100268374247,-203.85899731621967,1,-0.7126307450748867,1982
1982-01-13,369.99999999992144,182.05642829454436,-187.9435717053771,1,-0.7091863210410396,1982
1982-01-14,360.0000000000133,168.98324485884677,-191.01675514116656,1,-0.7563044642891565,1982
1982-01-15,349.9999999999471,156.84882599600394,-193.15117400394317,1,-0.8026507047582546,1982
1982-01-16,340.00000000003894,145.58576051060342,-194.41423948943552,1,-0.8481802853212503,1982
1982-01-17,329.9999999999727,135.13147789828386,-194.86852210168885,1,-0.8928444396073543,1982
1982-01-18,320.00000000006463,125.42790074338632,-194.5720992566783,1,-0.9365898983768676,1982
1982-01-19,309.99999999999835,116.42112207737918,-193.5788779226192,1,-0.9793583174980621,1982
1982-01-20,299.999999999932,108.06110590566276,-191.93889409426924,1,-1.0210856121108323,1982
1982-01-21,290.000000000024,100.30140923906936,-189.69859076095463,1,-1.0617011778714427,1982
1982-01-22,279.99999999995765,93.0989240858405,-186.90107591411717,1,-1.101126975495921,1982
1982-01-23,270.0000000000496,86.41363797075114,-183.58636202929847,1,-1.1392764487613634,1982
1982-01-24,259.9999999999833,80.20841165097585,-179.79158834900744,1,-1.1760532382142503,1982
1982-01-25,259.9999999999833,74.4487727938261,-185.5512272061572,1,-1.250570355650233,1982
1982-01-26,250.0000000000752,69.10272447016231,-180.8972755299129,1,-1.2858667599332991,1982
1982-01-27,240.0000000000089,64.1405673995901,-175.8594326004188,1,-1.319561882848762,1982
1982-01-28,240.0000000000089,59.534734959947016,-180.4652650400619,1,-1.3940790002847445,1982
1982-01-29,229.9999999999426,55.25964004449683,-174.74035995544577,1,-1.4260365033016442,1982
1982-01-30,229.9999999999426,51.29153291606551,-178.70846708387708,1,-1.5005536207376264,1982
1982-01-31,220.00000000003456,47.60836926844637,-172.39163073158818,1,-1.5306189756031816,1982
1982-02-01,270.0000000000496,63.62599245443297,-206.37400754561665,2,-1.4453998857515629,1982
1982-02-02,399.9999999999621,106.11105798894832,-293.8889420110138,2,-1.326978284591214,1982
1982-02-03,580.000000000048,149.76047871363113,-430.2395212864169,2,-1.3539908942777052,1982
1982-02-04,799.9999999999243,185.0194582153478,-614.9805417845764,2,-1.4641507285780675,1982
1982-02-05,849.9999999999393,255.71325846100387,-594.2867415389354,2,-1.2011796169044773,1982
1982-02-06,799.9999999999243,337.50571412065915,-462.49428587926514,2,-0.8630292867706923,1982
1982-02-07,700.0000000000524,323.63886814456635,-376.36113185548606,2,-0.7714520453767761,1982
1982-02-08,619.9999999999967,267.5149965528751,-352.4850034471216,2,-0.8405438513945721,1982
1982-02-09,560.0000000000736,230.7760212093644,-329.2239787907092,2,-0.8864891487329511,1982
1982-02-10,499.99999999999216,214.2043610593071,-285.7956389406851,2,-0.8476775808617832,1982
1982-02-11,449.9999999999772,198.82268554755785,-251.17731445241935,2,-0.8168341826399043,1982
1982-02-12,430.00000000000273,184.5455437641543,-245.45445623584845,2,-0.8458889259991864,1982
1982-02-13,410.0000000000284,171.29362089348223,-238.7063791065461,2,-0.8727779944459768,1982
1982-02-14,390.00000000005406,158.99329759106993,-231.00670240898413,2,-0.897284691307367,1982
1982-02-15,369.99999999992144,147.5762410008369,-222.42375899908453,2,-0.9191580752575764,1982
1982-02-16,390.00000000005406,136.97902514074482,-253.02097485930923,2,-1.0463189261793318,1982
1982-02-17,399.9999999999621,127.14277854795338,-272.8572214520088,2,-1.1461538515993706,1982
1982-02-18,390.00000000005406,118.01285722601848,-271.9871427740356,2,-1.1953531610512962,1982
1982-02-19,369.99999999992144,109.53854107723372,-260.4614589226877,2,-1.2172265450015058,1982
1982-02-20,349.9999999999471,101.67275213368404,-248.32724786626304,2,-1.236173811282738,1982
1982-02-21,329.9999999999727,101.77582607590688,-228.22417392406584,2,-1.1763200434164816,1982
1982-02-22,320.00000000006463,112.42262476568644,-207.57737523437817,2,-1.0460557906391381,1982
1982-02-23,309.99999999999835,123.95395233552192,-186.0460476644764,2,-0.9166621529753157,1982
1982-02-24,302.0000000000719,117.0009220218452,-184.9990779782267,2,-0.9482452020798114,1982
1982-02-25,265.9999999999281,102.68460493044188,-163.3153950694862,2,-0.9518341063898507,1982
1982-02-26,185.00000000003985,92.12959716370996,-92.87040283632987,2,-0.6971595744440855,1982
1982-02-27,244.99999999996297,85.50090853056467,-159.4990914693983,2,-1.0527312085698421,1982
1982-02-28,255.00000000002927,79.36122386460791,-175.63877613542138,2,-1.1672536606197894,1982
1982-03-01,243.99999999997212,73.66242021904294,-170.33757978092922,3,-1.1976754581903186,1982
1982-03-02,220.00000000003456,68.37283862688423,-151.62716137315033,3,-1.1686518966857316,1982
1982-03-03,208.99999999997743,63.463093501364845,-145.53690649861258,3,-1.191875719733898,1982
1982-03-04,204.00000000002345,58.90590938810806,-145.09409061191536,3,-1.2421785790495088,1982
1982-03-05,208.99999999997743,54.67596943986621,-154.32403056011125,3,-1.340909954605863,1982
1982-03-06,223.00000000000696,50.74977477204856,-172.2502252279584,3,-1.480264591537292,1982
1982-03-07,250.0000000000752,47.10551391770546,-202.89448608236972,3,-1.6690708553756717,1982
1982-03-08,296.99999999995964,43.72294165674332,-253.2770583432163,3,-1.9158591937516702,1982
1982-03-09,313.9999999999615,40.58326654622134,-273.41673345374016,3,-2.04603715829322,1982
1982-03-10,310.99999999998914,37.66904652691945,-273.3309534730697,3,-2.1109542020002703,1982
1982-03-11,309.99999999999835,34.96409202623289,-275.03590797376546,3,-2.1822507047362403,1982
1982-03-12,410.0000000000284,91.77661518879516,-318.2233848112332,3,-1.496799631028332,1982
1982-03-13,492.0000000000657,287.33895074943115,-204.66104925063456,3,-0.5378161845159262,1982
1982-03-14,566.0000000000184,613.1343304474163,47.13433044739793,3,0.07998996985573507,1982
1982-03-15,609.9999999999304,867.4015439052628,257.40154390533235,3,0.3520430541554996,1982
1982-03-16,626.9999999999324,954.765024132307,327.7650241323746,3,0.420518721544137,1982
1982-03-17,643.9999999999343,965.3612281758918,321.36122817595754,3,0.4048036349067955,1982
1982-03-18,636.0000000000077,1011.9539904026408,375.9539904026332,3,0.4644398214447451,1982
1982-03-19,636.0000000000077,1054.62826859424,418.6282685942324,3,0.5057450684360912,1982
1982-03-20,622.9999999999691,1042.0569251774953,419.0569251775262,3,0.5144053327222822,1982
1982-03-21,620.9999999999875,1091.5501851758363,470.550185175849,3,0.5640230711725823,1982
1982-03-22,609.9999999999304,1227.430814333115,617.4308143331846,3,0.69921953784423,1982
1982-03-23,610.9999999999211,1375.3657405975162,764.365740597595,3,0.8113780087211264,1982
1982-03-24,609.9999999999304,1441.421496984765,831.4214969848347,3,0.859926099173843,1982
1982-03-25,602.9999999999947,1486.145510732336,883.1455107323412,3,0.9020239448415891,1982
1982-03-26,649.0000000000465,1564.0962149949542,915.0962149949077,3,0.8796307210478803,1982
1982-03-27,649.0000000000465,1633.5608201358868,984.5608201358403,3,0.9230847466624339,1982
1982-03-28,633.0000000000354,1556.7260972390802,923.7260972390447,3,0.8998698172197465,1982
1982-03-29,641.9999999999527,1396.6903187268738,754.6903187269211,3,0.7772723550641096,1982
1982-03-30,619.9999999999967,1255.6444033830442,635.6444033830475,3,0.705684710577851,1982
1982-03-31,607.9999999999487,1186.0258411337309,578.0258411337821,3,0.6681884858312301,1982
1982-04-01,676.9999999999472,1186.6655549405548,509.66555494060754,4,0.5612313254174834,1982
1982-04-02,642.9999999999434,1214.649775747181,571.6497757472375,4,0.6360663395711389,1982
1982-04-03,688.9999999999952,1213.8146226059291,524.8146226059341,4,0.5662819892803842,1982
1982-04-04,928.0000000000134,1230.6364823531676,302.6364823531542,4,0.28225504706901333,1982
1982-04-05,853.0000000000699,1283.7563799369814,430.75637993691146,4,0.40878618350456325,1982
1982-04-06,892.0000000000279,1254.9543297625112,362.9543297624833,4,0.3413883276962076,1982
1982-04-07,781.9999999999314,1136.5835278006414,354.58352780071,4,0.37392739569178896,1982
1982-04-08,722.0000000000084,1019.1507226767268,297.1507226767184,4,0.3446997957341596,1982
1982-04-09,777.9999999999683,936.4954021657924,158.4954021658242,4,0.18541808810035254,1982
1982-04-10,738.0000000000196,883.2699801625206,145.26998016250104,4,0.17968708256888474,1982
1982-04-11,744.9999999999551,878.4035236960417,133.4035236960866,4,0.16472186386139326,1982
1982-04-12,750.0000000000675,934.121545262126,184.12154526205848,4,0.21953335734531243,1982
1982-04-13,769.000000000051,992.5313370289656,223.53133702891444,4,0.25516761638990304,1982
1982-04-14,758.9999999999847,983.9443635118624,224.9443635118779,4,0.25956757691165155,1982
1982-04-15,752.000000000049,904.785050190514,152.78505019046486,4,0.18496107793755653,1982
1982-04-16,722.9999999999991,815.6649345082309,92.6649345082318,4,0.12059442900287465,1982
1982-04-17,688.9999999999952,757.9845238865441,68.98452388654891,4,0.09542169738406799,1982
1982-04-18,698.0000000000707,741.1196624124296,43.11966241235893,4,0.059942997231944635,1982
1982-04-19,675.9999999999566,743.3465253571663,67.34652535720977,4,0.09496924670294082,1982
1982-04-20,654.9999999999914,717.8351173764237,62.83511737643232,4,0.09160466550431594,1982
