date,Qgage,Qmodel,diff,month,lambda,water_year
1951-10-01,40.99999999993955,56.90116163424104,15.901161634301497,10,0.3277436895855787,1952
1951-10-02,42.999999999921165,52.72653218832089,9.726532188399725,10,0.2039186702474787,1952
1951-10-03,39.99999999994874,53.67455819920984,13.6745581992611,10,0.2940596585835656,1952
1951-10-04,37.99999999996713,54.11503963813445,16.115039638167318,10,0.3535259845009373,1952
1951-10-05,37.99999999996713,51.25655988682783,13.2565598868607,10,0.299257447893741,1952
1951-10-06,37.99999999996713,44.869657003163326,6.869657003196195,10,0.16617561599788136,1952
1951-10-07,42.999999999921165,63.40698387317201,20.406983873250844,10,0.3883738954130196,1952
1951-10-08,137.9999999999972,240.8921735129083,102.89217351291109,10,0.5570957354049864,1952
1951-10-09,108.99999999994736,224.60822594122115,115.6082259412738,10,0.7230097842546129,1952
1951-10-10,105.99999999997492,201.9684799672943,95.96847996731935,10,0.6446725513480335,1952
1951-10-11,117.00000000003205,203.5649952134261,86.56499521339406,10,0.5538114058896763,1952
1951-10-12,139.99999999997883,240.58029934855983,100.58029934858104,10,0.5414114962346586,1952
1951-10-13,143.99999999994205,247.31067606780456,103.31067606786252,10,0.5408320445327086,1952
1951-10-14,139.99999999997883,235.2767377836329,95.27673778365411,10,0.5191200062889878,1952
1951-10-15,134.000000000034,209.0366759270141,75.03667592698011,10,0.4446699195226958,1952
1951-10-16,127.9999999999309,187.1645895263507,59.1645895264198,10,0.3799581237186026,1952
1951-10-17,124.9999999999585,171.93045497582384,46.93045497586533,10,0.3187763262115399,1952
1951-10-18,121.99999999998607,161.79125941051248,39.79125941052641,10,0.2822859374834399,1952
1951-10-19,114.0000000000596,147.06540768802,33.06540768796039,10,0.25467898968134517,1952
1951-10-20,105.99999999997492,132.76894330691067,26.768943306935757,10,0.22517125494010626,1952
1951-10-21,101.00000000002088,118.65040275470814,17.65040275468725,10,0.161060860511647,1952
1951-10-22,96.00000000006686,109.01670370117904,13.016703701112164,10,0.12715292398474612,1952
1951-10-23,92.9999999999362,100.6994681172216,7.699468117285406,10,0.07954102470319728,1952
1951-10-24,84.00000000001896,100.89785663284648,16.897856632827526,10,0.1832918858012661,1952
1951-10-25,178.99999999993676,163.96525647358672,-15.034743526350042,10,-0.0877312512305603,1952
1951-10-26,173.99999999998272,206.8621563843104,32.86215638432765,10,0.17299736104669935,1952
1951-10-27,173.99999999998272,231.2161432562531,57.21614325627039,10,0.28429765891894765,1952
1951-10-28,173.99999999998272,207.6384929773906,33.63849297740788,10,0.176743253855568,1952
1951-10-29,167.00000000004707,196.91063381127935,29.91063381123232,10,0.1647561779215121,1952
1951-10-30,170.00000000001947,196.2610197324519,26.26101973243243,10,0.14364706953864453,1952
1951-10-31,162.9999999999256,188.31474305416515,25.31474305423956,10,0.14436452735301664,1952
1951-11-01,188.00000000001225,184.5338100340292,-3.4661899659830624,11,-0.01860926392110861,1952
1951-11-02,211.99999999994984,244.15062296146377,32.15062296151393,11,0.14119906738481414,1952
1951-11-03,470.9999999999424,492.2148702303623,21.214870230419933,11,0.04405725524854078,1952
1951-11-04,563.000000000046,628.9141133232478,65.91411332320172,11,0.11071507444147051,1952
1951-11-05,585.0000000000019,705.2177749606093,120.21777496060736,11,0.18689480853377133,1952
1951-11-06,585.0000000000019,703.6844832267661,118.6844832267642,11,0.1847182312300411,1952
1951-11-07,671.9999999999933,682.7084654731632,10.708465473169896,11,0.015809583814201507,1952
1951-11-08,761.9999999999571,806.8147636448111,44.814763644854,11,0.05714754924043345,1952
1951-11-09,736.0000000000379,845.5568047324928,109.5568047324549,11,0.138765232134097,1952
1951-11-10,741.9999999999826,797.2436484529105,55.24364845292792,11,0.07181109587126984,1952
1951-11-11,696.9999999999218,714.4548263129839,17.454826313062085,11,0.024734360416212617,1952
1951-11-12,644.9999999999251,652.483653467657,7.48365346773187,11,0.01153576993053407,1952
1951-11-13,602.9999999999947,613.0324893602062,10.03248936021157,11,0.01650073839216538,1952
1951-11-14,580.000000000048,563.7191502650712,-16.280849734976755,11,-0.028471936588927618,1952
1951-11-15,585.0000000000019,570.133351724434,-14.866648275567968,11,-0.02574156337164602,1952
1951-11-16,580.000000000048,582.3661339310457,2.366133930997762,11,0.004071242494342513,1952
1951-11-17,597.0000000000499,598.2625182269943,1.262518226944394,11,0.0021125379190328718,1952
1951-11-18,563.000000000046,568.0784536845682,5.078453684522174,11,0.008979903727418533,1952
1951-11-19,540.9999999999318,559.6480147174641,18.648014717532305,11,0.033888762118140854,1952
1951-11-20,503.9999999999554,511.0527355582765,7.052735558321103,11,0.013896517508726473,1952
1951-11-21,465.9999999999883,466.8783135361754,0.8783135361871359,11,0.0018830190025148346,1952
1951-11-22,445.0000000000232,437.6755602643464,-7.324439735676833,11,-0.016596376255932046,1952
1951-11-23,424.0000000000579,395.0612014281911,-28.93879857186687,11,-0.07069276200845041,1952
1951-11-24,440.0000000000691,380.3017758625484,-59.698224137520754,11,-0.14580964235321156,1952
1951-11-25,429.000000000012,344.9649765090162,-84.03502349099574,11,-0.21801402441509213,1952
1951-11-26,445.0000000000232,333.87603431180816,-111.12396568821504,11,-0.2873045128396311,1952
1951-11-27,408.0000000000469,333.7644602389816,-74.23553976106524,11,-0.20083163906963925,1952
1951-11-28,360.0000000000133,348.50524664150294,-11.494753358510366,11,-0.03245074643753532,1952
1951-11-29,405.0000000000744,363.7020694015096,-41.29793059856485,11,-0.1075520252715405,1952
1951-11-30,390.00000000005406,342.11881704613444,-47.88118295391962,11,-0.13098864413342537,1952
