date,Qgage,Qmodel,diff,month,lambda,water_year
1960-12-16,224.9999999999886,81.87071879787314,-143.12928120211546,12,-1.0109589991077224,1961
1960-12-17,229.9999999999426,74.91592394574091,-155.08407605420166,12,-1.1217128382496586,1961
1960-12-18,229.9999999999426,68.55192849228824,-161.44807150765433,12,-1.2104877706730182,1961
1960-12-19,235.0000000000549,62.72854491410121,-172.2714550859537,12,-1.320768908317825,1961
1960-12-20,240.0000000000089,57.39984904265775,-182.6001509573512,12,-1.4305972499388204,1961
1960-12-21,259.9999999999833,52.52381789871948,-207.47618210126384,12,-1.599414890035615,1961
1960-12-22,320.00000000006463,48.0619982921493,-271.9380017079153,12,-1.8958291872374857,1961
1960-12-23,309.99999999999835,43.97920357367772,-266.02079642632066,12,-1.952855421346058,1961
1960-12-24,290.000000000024,40.24323614715215,-249.75676385287184,12,-1.9749389792708336,1961
1960-12-25,275.00000000000364,36.82463355395464,-238.175366446049,12,-2.010604086380175,1961
1960-12-26,259.9999999999833,33.69643612716774,-226.30356387281557,12,-2.043289552152414,1961
1960-12-27,250.0000000000752,30.833974383170972,-219.16602561690425,12,-2.0928437714228583,1961
1960-12-28,244.99999999996297,28.21467447400217,-216.7853255259608,12,-2.1614159965282465,1961
1960-12-29,240.0000000000089,25.81788016624933,-214.1821198337596,12,-2.2295716417490583,1961
1960-12-30,229.9999999999426,23.624689942568747,-206.37531005737384,12,-2.2757869597533356,1961
1960-12-31,224.9999999999886,21.617807941185063,-203.38219205880355,12,-2.342582985458119,1961
1961-01-01,224.9999999999886,19.781407557857257,-205.21859244213132,1,-2.431357917881479,1961
1961-01-02,229.9999999999426,18.10100663465333,-211.89899336528924,1,-2.542111757023415,1961
1961-01-03,240.0000000000089,16.563353251251396,-223.4366467487575,1,-2.673446303865857,1961
1961-01-04,229.9999999999426,15.156321218098624,-214.843678781844,1,-2.7196616218701344,1961
1961-01-05,214.9999999999223,13.868814447269676,-201.13118555265265,1,-2.7409952734978495,1961
1961-01-06,200.0000000000602,12.6906794468774,-187.3093205531828,1,-2.7574495443422458,1961
1961-01-07,189.9999999999939,18.616579843874028,-171.38342015611985,1,-2.3229714990373522,1961
1961-01-08,179.99999999992758,39.10422701919631,-140.89577298073127,1,-1.5267262818338927,1961
1961-01-09,174.99999999997354,63.842848974976896,-111.15715102499664,1,-1.008361394976539,1961
1961-01-10,170.00000000001947,70.31002441193758,-99.6899755880819,1,-0.8828840536350204,1961
1961-01-11,165.00000000006548,60.53076299989196,-104.46923700017352,1,-1.0027937587589366,1961
1961-01-12,165.00000000006548,51.78241086893623,-113.21758913112926,1,-1.1588949408133309,1961
1961-01-13,159.9999999999532,46.899466538050405,-113.10053346190278,1,-1.2271675143012055,1961
1961-01-14,159.9999999999532,58.17400402498413,-101.82599597496906,1,-1.011735226518607,1961
1961-01-15,159.9999999999532,105.3637205668214,-54.636279433131776,1,-0.4177554455250564,1961
1961-01-16,165.00000000006548,167.829147192885,2.829147192819505,1,0.01700100703150538,1961
1961-01-17,179.99999999992758,189.4209762475377,9.420976247610128,1,0.05101507477269153,1961
1961-01-18,174.99999999997354,165.86303429557256,-9.136965704400978,1,-0.053623620749709965,1961
1961-01-19,170.00000000001947,141.22250145116564,-28.777498548853828,1,-0.18546176596818303,1961
1961-01-20,165.00000000006548,127.72397068940914,-37.27602931065634,1,-0.25607401751941344,1961
1961-01-21,159.9999999999532,116.8463893244204,-43.15361067553279,1,-0.314313654816625,1961
1961-01-22,154.99999999999918,106.9199556926324,-48.08004430736676,1,-0.3713446400459864,1961
1961-01-23,150.00000000004513,97.83725636814124,-52.16274363190388,1,-0.4273298451371816,1961
1961-01-24,144.99999999993287,89.52612790861468,-55.473872091318185,1,-0.4822032278033102,1961
1961-01-25,144.99999999993287,81.92101752347112,-63.07898247646175,1,-0.5709781602652435,1961
1961-01-26,150.00000000004513,74.96194986993015,-75.03805013011498,1,-0.6936546443658236,1961
1961-01-27,159.9999999999532,68.59404458320128,-91.40595541675192,1,-0.8469680979261764,1961
1961-01-28,150.00000000004513,62.76708330621574,-87.2329166938294,1,-0.871204509212559,1961
1961-01-29,144.99999999993287,57.43511365612441,-87.56488634380847,1,-0.9260778899594733,1961
1961-01-30,139.99999999997883,52.55608683612757,-87.44391316385125,1,-0.9797615025718746,1961
1961-01-31,135.0000000000248,48.09152603169,-86.90847396833482,1,-1.0321687908246946,1961
1961-02-01,130.00000000007077,44.006222976001325,-85.99377702406944,2,-1.0832033952655677,1961
1961-02-02,130.00000000007077,40.26796029174568,-89.73203970832509,2,-1.1719783276889275,1961
1961-02-03,135.0000000000248,36.847257419522045,-98.15274258050276,2,-1.298493588094774,1961
1961-02-04,139.99999999997883,33.71713812926439,-106.28286187071444,2,-1.4236361646886735,1961
1961-02-05,150.00000000004513,30.852917781218164,-119.14708221882697,2,-1.581403968599437,1961
1961-02-06,150.00000000004513,28.232008658778057,-121.76799134126708,2,-1.6701789010227968,1961
1961-02-07,144.99999999993287,25.83374183800938,-119.16625816192348,2,-1.7250522817697111,1961
1961-02-08,144.99999999993287,23.639204189086637,-121.36079581084624,2,-1.8138272141930707,1961
1961-02-09,139.99999999997883,21.631089224215547,-118.36891077576328,2,-1.867510826805472,1961
1961-02-10,135.0000000000248,19.7935606158006,-115.2064393842242,2,-1.919918115058292,1961
1961-02-11,130.00000000007077,18.112127308539662,-111.8878726915311,2,-1.9709527194991663,1961
1961-02-12,124.9999999999585,16.57352924055901,-108.42647075939948,2,-2.020506938768368,1961
1961-02-13,120.00000000000443,15.165632772366571,-104.83436722763788,2,-2.068459876671841,1961
1961-02-14,130.00000000007077,13.877334998958936,-116.12266500111184,2,-2.237277516769245,1961
1961-02-15,150.00000000004513,12.69847619047145,-137.3015238095737,2,-2.4691532928330355,1961
1961-02-16,154.99999999999918,11.61975967086386,-143.38024032913532,2,-2.590718048079079,1961
1961-02-17,159.9999999999532,10.632678502791386,-149.3673214971618,2,-2.711241678816732,1961
1961-02-18,170.00000000001947,13.4807958608768,-156.51920413914266,2,-2.5345322931846233,1961
1961-02-19,250.0000000000752,59.72960932011815,-190.27039067995705,2,-1.4316330519045293,1961
1961-02-20,299.999999999932,172.80443050417128,-127.19556949576074,2,-0.5516219791229735,1961
1961-02-21,379.9999999999878,284.1696144559989,-95.83038554398884,2,-0.2905999588324455,1961
1961-02-22,410.0000000000284,312.5660745028012,-97.43392549722716,2,-0.27134127446295286,1961
1961-02-23,430.00000000000273,339.84870619689923,-90.1512938031035,2,-0.23528467188500266,1961
1961-02-24,449.9999999999772,457.6682800510651,7.668280051087891,2,0.016897059568368133,1961
1961-02-25,600.0000000000223,640.7718692781929,40.77186927817058,2,0.06574384019575957,1961
1961-02-26,990.0000000000764,843.3972990341477,-146.60270096592876,2,-0.16026680429452833,1961
1961-02-27,990.0000000000764,1023.3119901854202,33.31199018534369,2,0.0330947520705886,1961
1961-02-28,1030.000000000025,1106.6001693305043,76.6001693304795,2,0.07173360225900172,1961
1961-03-01,971.9999999999252,1089.8387920819066,117.8387920819813,3,0.11442926265239928,1961
1961-03-02,899.9999999999544,1025.739611880493,125.73961188053852,3,0.130774440606264,1961
1961-03-03,849.9999999999393,978.478754147911,128.4787541479717,3,0.14076272444152396,1961
1961-03-04,829.999999999965,1012.1850913275348,182.18509132756992,3,0.19844102890198137,1961
1961-03-05,820.0000000000567,1074.051072806756,254.05107280669915,3,0.26988848750359,1961
1961-03-06,809.9999999999906,1073.9097930810306,263.90979308104,3,0.2820270323301856,1961
1961-03-07,860.0000000000055,1029.4805319510897,169.48053195108423,3,0.1798772268434171,1961
1961-03-08,870.0000000000719,1013.7956341663144,143.7956341662425,3,0.15296340797497185,1961
1961-03-09,876.0000000000167,1014.9024215443184,138.90242154430155,3,0.14718165950853793,1961
1961-03-10,814.9999999999445,984.691764941344,169.69176494139936,3,0.18914054996524038,1961
1961-03-11,715.0000000000728,898.8741065863826,183.87410658630984,3,0.22886044480385245,1961
1961-03-12,729.9999999999349,803.5788575253708,73.57885752543598,3,0.0960307887526874,1961
1961-03-13,670.0000000000117,753.614609740062,83.61460974005024,3,0.11760339728695315,1961
1961-03-14,659.9999999999454,777.2423940299252,117.24239402997978,3,0.16351242812588523,1961
1961-03-15,605.9999999999671,862.3503259649693,256.3503259650022,3,0.35278161266421565,1961
1961-03-16,580.000000000048,910.08995078636,330.0899507863119,3,0.4505153381032813,1961
1961-03-17,514.0000000000217,858.4174817040616,344.4174817040399,3,0.512867291105984,1961
1961-03-18,505.9999999999371,763.523156644636,257.5231566446989,3,0.41140678450491147,1961
1961-03-19,485.99999999996265,692.6231523221664,206.6231523222038,3,0.35427743563822756,1961
1961-03-20,449.9999999999772,649.157437647751,199.15743764777372,3,0.36642768949422033,1961
1961-03-21,423.00000000006713,610.3797551186557,187.37975511858852,3,0.36670913379229275,1961
1961-03-22,405.0000000000744,559.9000931122014,154.90009311212697,3,0.3238712955495957,1961
1961-03-23,405.0000000000744,512.7149133621178,107.71491336204345,3,0.23583289915167194,1961
1961-03-24,419.9999999999365,484.0711989032068,64.07119890327033,3,0.14197728979237895,1961
1961-03-25,434.99999999995686,463.42609388734616,28.4260938873893,3,0.06330088896472982,1961
1961-03-26,462.0000000000251,433.3867417042997,-28.613258295725416,3,-0.06393439380809722,1961
1961-03-27,501.9999999999738,394.0484508526999,-107.95154914727392,3,-0.2421262462467836,1961
1961-03-28,544.0000000000624,361.7790801750288,-182.2209198250336,3,-0.4079154970839242,1961
1961-03-29,635.000000000017,345.20321598907606,-289.796784010941,3,-0.6094917234201328,1961
1961-03-30,659.9999999999454,336.84553747596914,-323.1544625239763,3,-0.6726153555091938,1961
1961-03-31,680.0000000000779,325.2639070156809,-354.736092984397,3,-0.7374559237649795,1961
1961-04-01,755.0000000000215,344.0512902334966,-410.94870976652487,4,-0.7859270034739043,1961
