date,Qgage,Qmodel,diff,month,lambda,water_year
1951-10-01,40.99999996322661,40.5941557640697,-0.4058441991569097,10,-0.009947956258819755,1952
1951-10-02,43.0000002702043,37.13516613476514,-5.86483413543916,10,-0.14663572706068756,1952
1951-10-03,40.00000139219176,39.39149146471224,-0.608509927479524,10,-0.01532964860825576,1952
1951-10-04,37.99999950276008,39.86373949277041,1.8637399900103304,10,0.04788097941722835,1952
1951-10-05,37.99999950276008,39.71227235692909,1.712272854169008,10,0.044074120660562904,1952
1951-10-06,37.99999950276008,38.781011842584256,0.78101233982418,10,0.020344594699529955,1952
1951-10-07,43.0000002702043,49.47940719595471,6.4794069257504034,10,0.14035644479515727,1952
1951-10-08,138.00000535692047,109.22997147845322,-28.770033878467245,10,-0.2337982342346415,1952
1951-10-09,109.000000905744,77.12493709730481,-31.875063808439197,10,-0.3459212239076053,1952
1951-10-10,106.00000044527748,102.28567456010084,-3.7143258851766343,10,-0.03566946878644359,1952
1951-10-11,117.00000213365476,69.64899176949089,-47.351010364163855,10,-0.5187057285844242,1952
1951-10-12,139.9999977516282,88.06702736902481,-51.932970382603386,10,-0.4635442073502139,1952
1951-10-13,143.99999836558356,84.83051478646709,-59.16948357911647,10,-0.5291579659763819,1952
1951-10-14,139.9999977516282,87.42334955985885,-52.57664819176935,10,-0.4708800021327529,1952
1951-10-15,134.0000047429651,91.94743264835178,-42.052572094613325,10,-0.37662280585637137,1952
1951-10-16,127.99999749221604,86.6206417628892,-41.379355729326846,10,-0.3904920996226739,1952
1951-10-17,125.00000336156552,77.37875751328195,-47.62124584828357,10,-0.47960147200042935,1952
1951-10-18,122.00000290109897,73.8508302944928,-48.14917260660617,10,-0.5019738166128846,1952
1951-10-19,114.00000167318822,65.0550605057148,-48.94494116747342,10,-0.5609644670464099,1952
1951-10-20,106.00000044527748,54.40711658939712,-51.59288385588036,10,-0.666944133349011,1952
1951-10-21,100.99999967783326,45.0205457384389,-55.97945393939436,10,-0.8080015561131264,1952
1951-10-22,96.00000524020504,44.38246141838492,-51.61754382182012,10,-0.7715038677527895,1952
1951-10-23,92.99999844992251,45.396532617835135,-47.60346583208738,10,-0.7171637484115952,1952
1951-10-24,84.00000339833892,54.04540822705696,-29.95459517128196,10,-0.4409922529943303,1952
1951-10-25,178.99999582542316,122.11022104926104,-56.88977477616213,10,-0.3824616944288054,1952
1951-10-26,173.9999950579789,122.8103873459372,-51.18960771204172,10,-0.34841367116875605,1952
1951-10-27,173.9999950579789,147.61910525819613,-26.38088979978278,10,-0.16441992760362223,1952
1951-10-28,173.9999950579789,146.81844030898316,-27.18155474899575,10,-0.16985854733681094,1952
1951-10-29,166.99999398355698,139.60477995068874,-27.39521403286824,10,-0.17917834631361776,1952
1951-10-30,170.0000102685635,141.44271516477286,-28.55729510379064,10,-0.18390370216497484,1952
1951-10-31,162.99999336960164,136.65465753468425,-26.345335834917396,10,-0.1762931646576033,1952
1951-11-01,187.9999972068227,135.61799000125473,-52.38200720556799,11,-0.32659991164039215,1952
1951-11-02,212.00000089055496,205.1831790170128,-6.816821873542153,11,-0.03268314253745031,1952
1951-11-03,471.0000248196256,584.7576076854132,113.75758286578764,11,0.21633926881798826,1952
1951-11-04,562.9999756424394,697.5271311084202,134.52715546598083,11,0.21426182570969132,1952
1951-11-05,585.0000106682738,734.9055845277177,149.90557385944385,11,0.22813016906850772,1952
1951-11-06,585.0000106682738,788.4394034709103,203.4393928026365,11,0.29844368759607315,1952
1951-11-07,672.0000081972634,874.510936984144,202.51092878688064,11,0.26340644821604675,1952
1951-11-08,761.9999745376393,997.6639821441748,235.6640076065354,11,0.2694700061084673,1952
1951-11-09,736.0000338450892,810.5269520998775,74.52691825478826,11,0.09645442957921153,1952
1951-11-10,742.0000189414824,738.5086475350458,-3.491371406436542,11,-0.004716457198273503,1952
1951-11-11,697.0000120344845,680.316826763013,-16.68318527147153,11,-0.02422681665399382,1952
1951-11-12,644.9999882285244,613.7479741578697,-31.252014070654692,11,-0.049665920203248205,1952
1951-11-13,602.999997606533,593.964601037286,-9.03539656924704,11,-0.015097469384404205,1952
1951-11-14,579.9999782517497,626.4248163864662,46.42483813471654,11,0.07700069532356234,1952
1951-11-15,585.0000106682738,618.5685152720357,33.56850460376188,11,0.05579609674002737,1952
1951-11-16,579.9999782517497,618.9694967368522,38.969518485102526,11,0.06502792713425437,1952
1951-11-17,597.00001251014,643.802975008329,46.80296249818901,11,0.0754756055196687,1952
1951-11-18,562.9999756424394,625.9240680007413,62.92409235830189,11,0.10594948174377473,1952
1951-11-19,540.9999880902246,631.247300538582,90.24731244835732,11,0.1542784473737932,1952
1951-11-20,503.9999982356775,587.4635004167429,83.46350218106545,11,0.15323785256740158,1952
1951-11-21,466.0000240521813,544.3842289388706,78.3842048866893,11,0.15546961499791337,1952
1951-11-22,444.9999891798357,504.8923813518082,59.89239217197246,11,0.12627104247969262,1952
1951-11-23,424.0000017811099,500.89864447940073,76.89864269829081,11,0.16667031475712843,1952
1951-11-24,440.0000042369314,489.52034636626365,49.52034212933222,11,0.10665129017538731,1952
1951-11-25,428.9999867240143,452.6909419066486,23.690955182634355,11,0.05375275721798244,1952
1951-11-26,444.9999891798357,466.29374472802334,21.29375554818762,11,0.04674153117868064,1952
1951-11-27,407.9999993252884,404.925219112451,-3.0747802128374246,11,-0.007564766859538223,1952
1951-11-28,359.9999919578239,395.2549042904233,35.25491233259942,11,0.0934268749737367,1952
1951-11-29,405.0000146893618,402.0364248763552,-2.9635898130065925,11,-0.007344409717145035,1952
